4.828828828828828819e+02 5.568438856455343311e-01
4.834834834834834965e+02 5.551173718450915784e-01
4.840840840840841111e+02 5.533899069114353031e-01
4.846846846846846688e+02 5.516618005973410455e-01
4.852852852852852834e+02 5.499333659244889372e-01
4.858858858858858980e+02 5.482049191094682250e-01
4.864864864864864558e+02 5.464767794854137328e-01
4.870870870870870704e+02 5.447492694192871410e-01
4.876876876876876850e+02 5.430227142247953109e-01
4.882882882882882996e+02 5.412974420709202317e-01
4.888888888888889142e+02 5.395737838860795721e-01
4.894894894894894719e+02 5.378520732579309405e-01
4.900900900900900865e+02 5.361326463288162980e-01
4.906906906906907011e+02 5.344158416868838302e-01
4.912912912912912589e+02 5.327020002529095910e-01
4.918918918918918735e+02 5.309914651628460103e-01
4.924924924924924881e+02 5.292845816461513309e-01
4.930930930930931027e+02 5.275816968999285095e-01
4.936936936936937173e+02 5.258831599589522954e-01
4.942942942942942750e+02 5.241893215616203472e-01
4.948948948948948896e+02 5.225005340119142083e-01
4.954954954954955042e+02 5.208171510374397517e-01
4.960960960960960620e+02 5.191395276436320261e-01
4.966966966966966766e+02 5.174680199641977785e-01
4.972972972972972912e+02 5.158029851079334316e-01
4.978978978978979058e+02 5.141447810019706965e-01
4.984984984984985203e+02 5.124937662316030318e-01
4.990990990990991349e+02 5.108502998767927572e-01
4.996996996996996927e+02 5.092147413454825022e-01
5.003003003003003073e+02 5.075874502038620895e-01
5.009009009009009219e+02 5.059687860037029861e-01
5.015015015015014797e+02 5.043591081069409565e-01
5.021021021021020942e+02 5.027587755076277087e-01
5.027027027027027088e+02 5.011681466514374961e-01
5.033033033033033234e+02 4.995875792528816639e-01
5.039039039039039380e+02 4.980174301104089429e-01
5.045045045045044958e+02 4.964580549195715675e-01
5.051051051051051104e+02 4.949098080844384073e-01
5.057057057057057250e+02 4.933730425274591158e-01
5.063063063063062827e+02 4.918481094979458845e-01
5.069069069069068973e+02 4.903353583794174964e-01
5.075075075075075119e+02 4.888351364959748202e-01
5.081081081081081265e+02 4.873477889179308464e-01
5.087087087087087411e+02 4.858736582669200832e-01
5.093093093093092989e+02 4.844130845206954250e-01
5.099099099099099135e+02 4.829664048178315960e-01
5.105105105105105281e+02 4.815339532625724783e-01
5.111111111111110858e+02 4.801160607300439809e-01
5.117117117117117004e+02 4.787130546720566038e-01
5.123123123123123150e+02 4.773252589237463317e-01
5.129129129129129296e+02 4.759529935112713495e-01
5.135135135135135442e+02 4.745965744608044434e-01
5.141141141141141588e+02 4.732563136090662259e-01
5.147147147147147734e+02 4.719325184156177855e-01
5.153153153153152743e+02 4.706254917771621193e-01
5.159159159159158889e+02 4.693355318440795010e-01
5.165165165165165035e+02 4.680629318394405325e-01
5.171171171171171181e+02 4.668079798807115988e-01
5.177177177177177327e+02 4.655709588044015801e-01
5.183183183183183473e+02 4.643521459938613205e-01
5.189189189189189619e+02 4.631518132104677221e-01
5.195195195195194628e+02 4.619702264284039073e-01
5.201201201201200774e+02 4.608076456732617676e-01
5.207207207207206920e+02 4.596643248646763436e-01
5.213213213213213066e+02 4.585405116631803280e-01
5.219219219219219212e+02 4.574364473215086213e-01
5.225225225225225358e+02 4.563523665405251339e-01
5.231231231231231504e+02 4.552884973299692883e-01
5.237237237237237650e+02 4.542450608742067963e-01
5.243243243243243796e+02 4.532222714031432509e-01
5.249249249249248805e+02 4.522203360685009277e-01
5.255255255255254951e+02 4.512394548255774240e-01
5.261261261261261097e+02 4.502798203206678229e-01
5.267267267267267243e+02 4.493416177842854409e-01
5.273273273273273389e+02 4.484250249303047275e-01
5.279279279279279535e+02 4.475302118611639846e-01
5.285285285285285681e+02 4.466573409792414795e-01
5.291291291291290690e+02 4.458065669045075952e-01
5.297297297297297973e+02 4.449780363985463838e-01
5.303303303303302982e+02 4.441718882950397296e-01
5.309309309309309128e+02 4.433882534367960537e-01
5.315315315315315274e+02 4.426272546193692481e-01
5.321321321321321420e+02 4.418890065413407231e-01
5.327327327327327566e+02 4.411736157613082576e-01
5.333333333333333712e+02 4.404811806616094616e-01
5.339339339339339858e+02 4.398117914188063859e-01
5.345345345345344867e+02 4.391655299809525403e-01
5.351351351351351013e+02 4.385424700516326602e-01
5.357357357357357159e+02 4.379426770807742786e-01
5.363363363363363305e+02 4.373662082622182812e-01
5.369369369369369451e+02 4.368131125380116386e-01
5.375375375375375597e+02 4.362834306093885672e-01
5.381381381381381743e+02 4.357771949543877144e-01
5.387387387387386752e+02 4.352944298520540212e-01
5.393393393393394035e+02 4.348351514131513218e-01
5.399399399399399044e+02 4.343993676173095730e-01
5.405405405405405190e+02 4.339870783565241696e-01
5.411411411411411336e+02 4.335982754848980991e-01
5.417417417417417482e+02 4.332329428745443911e-01
5.423423423423423628e+02 4.328910564775164671e-01
5.429429429429429774e+02 4.325725843936519821e-01
5.435435435435435920e+02 4.322774869442076451e-01
5.441441441441440929e+02 4.320057167511348051e-01
5.447447447447447075e+02 4.317572188218713469e-01
5.453453453453453221e+02 4.315319306394773680e-01
5.459459459459459367e+02 4.313297822579778562e-01
5.465465465465465513e+02 4.311506964027417843e-01
5.471471471471471659e+02 4.309945885757234807e-01
5.477477477477477805e+02 4.308613671654066835e-01
5.483483483483482814e+02 4.307509335612635382e-01
5.489489489489490097e+02 4.306631822725456860e-01
5.495495495495495106e+02 4.305980010512309164e-01
5.501501501501501252e+02 4.305552710189245458e-01
5.507507507507507398e+02 4.305348667975268384e-01
5.513513513513513544e+02 4.305366566434769560e-01
5.519519519519519690e+02 4.305605025853656564e-01
5.525525525525525836e+02 4.306062605647242303e-01
5.531531531531531982e+02 4.306737805797855034e-01
5.537537537537536991e+02 4.307629068320195098e-01
5.543543543543544274e+02 4.308734778752342787e-01
5.549549549549549283e+02 4.310053267670421184e-01
5.555555555555555429e+02 4.311582812224987182e-01
5.561561561561561575e+02 4.313321637696875821e-01
5.567567567567567721e+02 4.315267919070820968e-01
5.573573573573573867e+02 4.317419782624574709e-01
5.579579579579580013e+02 4.319775307531676933e-01
5.585585585585586159e+02 4.322332527475931663e-01
5.591591591591591168e+02 4.325089432275491808e-01
5.597597597597597314e+02 4.328043969514908662e-01
5.603603603603603460e+02 4.331194046183027280e-01
5.609609609609609606e+02 4.334537530314852560e-01
5.615615615615615752e+02 4.338072252635847836e-01
5.621621621621621898e+02 4.341796008206603719e-01
5.627627627627628044e+02 4.345706558066165237e-01
5.633633633633633053e+02 4.349801630872524583e-01
5.639639639639640336e+02 4.354078924538316020e-01
5.645645645645645345e+02 4.358536107860314091e-01
5.651651651651651491e+02 4.363170822141196337e-01
5.657657657657657637e+02 4.367980682801783643e-01
5.663663663663663783e+02 4.372963280982505863e-01
5.669669669669669929e+02 4.378116185132759908e-01
5.675675675675676075e+02 4.383436942586450558e-01
5.681681681681682221e+02 4.388923081122801939e-01
5.687687687687687230e+02 4.394572110510785445e-01
5.693693693693693376e+02 4.400381524036352521e-01
5.699699699699699522e+02 4.406348800010927436e-01
5.705705705705705668e+02 4.412471403260414538e-01
5.711711711711711814e+02 4.418746786593416020e-01
5.717717717717717960e+02 4.425172392247839759e-01
5.723723723723724106e+02 4.431745653314851374e-01
5.729729729729729115e+02 4.438463995139424467e-01
5.735735735735736398e+02 4.445324836696499249e-01
5.741741741741741407e+02 4.452325591942186134e-01
5.747747747747747553e+02 4.459463671139142216e-01
5.753753753753753699e+02 4.466736482155540533e-01
5.759759759759759845e+02 4.474141431737010954e-01
5.765765765765765991e+02 4.481675926751023109e-01
5.771771771771772137e+02 4.489337375403214536e-01
5.777777777777778283e+02 4.497123188425123375e-01
5.783783783783783292e+02 4.505030780233181265e-01
5.789789789789789438e+02 4.513057570058262580e-01
5.795795795795795584e+02 4.521200983045760013e-01
5.801801801801801730e+02 4.529458451325900636e-01
5.807807807807807876e+02 4.537827415054001001e-01
5.813813813813814022e+02 4.546305323420499200e-01
5.819819819819820168e+02 4.554889635630808287e-01
5.825825825825825177e+02 4.563577821854666872e-01
5.831831831831832460e+02 4.572367364145222823e-01
5.837837837837837469e+02 4.581255757327576394e-01
5.843843843843843615e+02 4.590240509857055895e-01
5.849849849849849761e+02 4.599319144647127655e-01
5.855855855855855907e+02 4.608489199867183417e-01
5.861861861861862053e+02 4.617748229710293417e-01
5.867867867867868199e+02 4.627093805131005100e-01
5.873873873873874345e+02 4.636523514553607117e-01
5.879879879879879354e+02 4.646034964550911361e-01
5.885885885885885500e+02 4.655625780493846122e-01
5.891891891891891646e+02 4.665293607172281143e-01
5.897897897897897792e+02 4.675036109387132877e-01
5.903903903903903938e+02 4.684850972514434386e-01
5.909909909909910084e+02 4.694735903041368785e-01
5.915915915915916230e+02 4.704688629074953998e-01
5.921921921921921239e+02 4.714706900823519842e-01
5.927927927927928522e+02 4.724788491051603034e-01
5.933933933933933531e+02 4.734931195508498281e-01
5.939939939939939677e+02 4.745132833331160427e-01
5.945945945945945823e+02 4.755391247421556500e-01
5.951951951951951969e+02 4.765704304799369129e-01
5.957957957957958115e+02 4.776069896930115743e-01
5.963963963963964261e+02 4.786485940029536201e-01
5.969969969969970407e+02 4.796950375344505857e-01
5.975975975975975416e+02 4.807461169411071378e-01
5.981981981981982699e+02 4.818016314290208268e-01
5.987987987987987708e+02 4.828613827781587098e-01
5.993993993993993854e+02 4.839251753616192753e-01
6.000000000000000000e+02 4.849928161628110357e-01
6.006006006006006146e+02 4.860641147905999659e-01
6.012012012012012292e+02 4.871388834925008959e-01
6.018018018018018438e+02 4.882169371659392798e-01
6.024024024024024584e+02 4.892980933676580046e-01
6.030030030030029593e+02 4.903821723213176442e-01
6.036036036036035739e+02 4.914689969233329014e-01
6.042042042042041885e+02 4.925583927470175705e-01
6.048048048048048031e+02 4.936501880450819280e-01
6.054054054054054177e+02 4.947442137505261850e-01
6.060060060060060323e+02 4.958403034760029970e-01
6.066066066066066469e+02 4.969382935116881117e-01
6.072072072072071478e+02 4.980380228217098915e-01
6.078078078078078761e+02 4.991393330392004946e-01
6.084084084084083770e+02 5.002420684600011880e-01
6.090090090090089916e+02 5.013460760350992862e-01
6.096096096096096062e+02 5.024512053618105378e-01
6.102102102102102208e+02 5.035573086737931137e-01
6.108108108108108354e+02 5.046642408299135685e-01
6.114114114114114500e+02 5.057718593020271713e-01
6.120120120120120646e+02 5.068800241617071878e-01
6.126126126126125655e+02 5.079885980659890610e-01
6.132132132132131801e+02 5.090974462421521407e-01
6.138138138138137947e+02 5.102064364715958034e-01
6.144144144144144093e+02 5.113154390728484877e-01
6.150150150150150239e+02 5.124243268837634924e-01
6.156156156156156385e+02 5.135329752429192984e-01
6.162162162162162531e+02 5.146412619702930291e-01
6.168168168168167540e+02 5.157490673472272524e-01
6.174174174174174823e+02 5.168562740957362012e-01
6.180180180180179832e+02 5.179627673571893798e-01
6.186186186186185978e+02 5.190684346704095287e-01
6.192192192192192124e+02 5.201731659492184745e-01
6.198198198198198270e+02 5.212768534594706127e-01
6.204204204204204416e+02 5.223793917956041089e-01
6.210210210210210562e+02 5.234806778567431262e-01
6.216216216216216708e+02 5.245806108223887154e-01
6.222222222222221717e+02 5.256790921277261219e-01
6.228228228228227863e+02 5.267760254385716046e-01
6.234234234234234009e+02 5.278713166260077250e-01
6.240240240240240155e+02 5.289648737407121049e-01
6.246246246246246301e+02 5.300566069870302766e-01
6.252252252252252447e+02 5.311464286967991777e-01
6.258258258258258593e+02 5.322342533029615907e-01
6.264264264264263602e+02 5.333199973129922888e-01
6.270270270270270885e+02 5.344035792821570929e-01
6.276276276276275894e+02 5.354849197866348165e-01
6.282282282282282040e+02 5.365639413965136439e-01
6.288288288288288186e+02 5.376405686486995794e-01
6.294294294294294332e+02 5.387147280197452925e-01
6.300300300300300478e+02 5.397863478986213437e-01
6.306306306306306624e+02 5.408553585594562119e-01
6.312312312312312770e+02 5.419216921342556725e-01
6.318318318318317779e+02 5.429852825856242848e-01
6.324324324324325062e+02 5.440460656795041983e-01
6.330330330330330071e+02 5.451039789579500416e-01
6.336336336336336217e+02 5.461589617119473328e-01
6.342342342342342363e+02 5.472109549543083817e-01
6.348348348348348509e+02 5.482599013926333642e-01
6.354354354354354655e+02 5.493057454023758668e-01
6.360360360360360801e+02 5.503484330000071312e-01
6.366366366366366947e+02 5.513879118163053095e-01
6.372372372372371956e+02 5.524241310697707297e-01
6.378378378378378102e+02 5.534570415401824928e-01
6.384384384384384248e+02 5.544865955423152748e-01
6.390390390390390394e+02 5.555127468998073414e-01
6.396396396396396540e+02 5.565354509192120824e-01
6.402402402402402686e+02 5.575546643642235178e-01
6.408408408408408832e+02 5.585703454300917636e-01
6.414414414414413841e+02 5.595824537182426672e-01
6.420420420420421124e+02 5.605909502110960618e-01
6.426426426426426133e+02 5.615957972471006254e-01
6.432432432432432279e+02 5.625969584959866765e-01
6.438438438438438425e+02 5.635943989342445670e-01
6.444444444444444571e+02 5.645880848208314484e-01
6.450450450450450717e+02 5.655779836731210652e-01
6.456456456456456863e+02 5.665640642430901375e-01
6.462462462462463009e+02 5.675462964937497690e-01
6.468468468468468018e+02 5.685246515758298758e-01
6.474474474474474164e+02 5.694991018047190767e-01
6.480480480480480310e+02 5.704696206376579370e-01
6.486486486486486456e+02 5.714361826511944464e-01
6.492492492492492602e+02 5.723987635189055068e-01
6.498498498498498748e+02 5.733573399893825417e-01
6.504504504504504894e+02 5.743118898644841153e-01
6.510510510510509903e+02 5.752623919778612205e-01
6.516516516516517186e+02 5.762088261737560169e-01
6.522522522522522195e+02 5.771511732860682420e-01
6.528528528528528341e+02 5.780894151177023987e-01
6.534534534534534487e+02 5.790235344201870582e-01
6.540540540540540633e+02 5.799535148735721624e-01
6.546546546546546779e+02 5.808793410666014401e-01
6.552552552552552925e+02 5.818009984771652654e-01
6.558558558558559071e+02 5.827184734530221899e-01
6.564564564564564080e+02 5.836317531928120195e-01
6.570570570570571363e+02 5.845408257273293495e-01
6.576576576576576372e+02 5.854456799010847590e-01
6.582582582582582518e+02 5.863463053541385639e-01
6.588588588588588664e+02 5.872426925042073531e-01
6.594594594594594810e+02 5.881348325290431944e-01
6.600600600600600956e+02 5.890227173490953927e-01
6.606606606606605965e+02 5.899063396104271551e-01
6.612612612612613248e+02 5.907856926679190268e-01
6.618618618618618257e+02 5.916607705687326746e-01
6.624624624624624403e+02 5.925315680360374593e-01
6.630630630630630549e+02 5.933980804530165631e-01
6.636636636636636695e+02 5.942603038471213628e-01
6.642642642642642841e+02 5.951182348745979178e-01
6.648648648648647850e+02 5.959718708052663683e-01
6.654654654654655133e+02 5.968212095075678958e-01
6.660660660660660142e+02 5.976662494338520482e-01
6.666666666666667425e+02 5.985069896059357353e-01
6.672672672672672434e+02 5.993434296008923745e-01
6.678678678678678580e+02 6.001755695371134847e-01
6.684684684684684726e+02 6.010034100605970986e-01
6.690690690690690872e+02 6.018269523314873082e-01
6.696696696696697018e+02 6.026461980108577254e-01
6.702702702702702027e+02 6.034611492477318651e-01
6.708708708708709310e+02 6.042718086663358967e-01
6.714714714714714319e+02 6.050781793535927600e-01
6.720720720720721602e+02 6.058802648468389895e-01
6.726726726726726611e+02 6.066780691217780186e-01
6.732732732732732757e+02 6.074715965806528617e-01
6.738738738738738903e+02 6.082608520406421748e-01
6.744744744744745049e+02 6.090458407224826898e-01
6.750750750750751195e+02 6.098265682392968179e-01
6.756756756756756204e+02 6.106030405856510690e-01
6.762762762762763487e+02 6.113752641268114241e-01
6.768768768768768496e+02 6.121432455882178658e-01
6.774774774774774642e+02 6.129069920451554188e-01
6.780780780780780788e+02 6.136665109126395734e-01
6.786786786786786934e+02 6.144218099354942231e-01
6.792792792792793080e+02 6.151728971786287747e-01
6.798798798798798089e+02 6.159197810175109922e-01
6.804804804804805372e+02 6.166624701288367927e-01
6.810810810810810381e+02 6.174009734813752370e-01
6.816816816816817663e+02 6.181353003270164681e-01
6.822822822822822673e+02 6.188654601919927334e-01
6.828828828828828819e+02 6.195914628682853698e-01
6.834834834834834965e+02 6.203133184052040949e-01
6.840840840840841111e+02 6.210310371011479313e-01
6.846846846846847257e+02 6.217446294955357722e-01
6.852852852852852266e+02 6.224541063609090319e-01
6.858858858858859548e+02 6.231594786951943910e-01
6.864864864864864558e+02 6.238607577141404015e-01
6.870870870870870704e+02 6.245579548439085249e-01
6.876876876876876850e+02 6.252510817138312582e-01
6.882882882882882996e+02 6.259401501493168096e-01
6.888888888888889142e+02 6.266251721649120920e-01
6.894894894894894151e+02 6.273061599575235903e-01
6.900900900900901433e+02 6.279831258997737864e-01
6.906906906906906443e+02 6.286560825335167912e-01
6.912912912912913725e+02 6.293250425634867584e-01
6.918918918918918735e+02 6.299900188510962895e-01
6.924924924924924881e+02 6.306510244083687322e-01
6.930930930930931027e+02 6.313080723920054815e-01
6.936936936936937173e+02 6.319611760975936132e-01
6.942942942942943318e+02 6.326103489539364189e-01
6.948948948948948328e+02 6.332556045175232740e-01
6.954954954954955610e+02 6.338969564671150803e-01
6.960960960960960620e+02 6.345344185984604923e-01
6.966966966966966766e+02 6.351680048191380434e-01
6.972972972972972912e+02 6.357977291435086276e-01
6.978978978978979058e+02 6.364236056877945469e-01
6.984984984984985203e+02 6.370456486652700256e-01
6.990990990990990213e+02 6.376638723815629684e-01
6.996996996996997495e+02 6.382782912300755118e-01
7.003003003003002505e+02 6.388889196875047194e-01
7.009009009009009787e+02 6.394957723094775170e-01
7.015015015015014797e+02 6.400988637262867709e-01
7.021021021021020942e+02 6.406982086387325026e-01
7.027027027027027088e+02 6.412938218140640245e-01
7.033033033033033234e+02 6.418857180820169983e-01
7.039039039039039380e+02 6.424739123309562983e-01
7.045045045045044390e+02 6.430584195041060269e-01
7.051051051051051672e+02 6.436392545958775635e-01
7.057057057057056682e+02 6.442164326482848757e-01
7.063063063063062827e+02 6.447899687474584196e-01
7.069069069069068973e+02 6.453598780202333129e-01
7.075075075075075119e+02 6.459261756308392055e-01
7.081081081081081265e+02 6.464888767776628686e-01
7.087087087087087411e+02 6.470479966900980484e-01
7.093093093093093557e+02 6.476035506254769203e-01
7.099099099099098567e+02 6.481555538660815907e-01
7.105105105105105849e+02 6.487040217162276523e-01
7.111111111111110858e+02 6.492489694994353355e-01
7.117117117117117004e+02 6.497904125556630550e-01
7.123123123123123150e+02 6.503283662386218911e-01
7.129129129129129296e+02 6.508628459131592381e-01
7.135135135135135442e+02 6.513938669527139513e-01
7.141141141141140452e+02 6.519214447368355536e-01
7.147147147147147734e+02 6.524455946487787150e-01
7.153153153153152743e+02 6.529663320731566856e-01
7.159159159159160026e+02 6.534836723936634506e-01
7.165165165165165035e+02 6.539976309908513974e-01
7.171171171171171181e+02 6.545082232399874744e-01
7.177177177177177327e+02 6.550154645089443228e-01
7.183183183183183473e+02 6.555193701561793374e-01
7.189189189189189619e+02 6.560199555287486994e-01
7.195195195195194628e+02 6.565172359603859142e-01
7.201201201201201911e+02 6.570112267696430752e-01
7.207207207207206920e+02 6.575019432580735401e-01
7.213213213213213066e+02 6.579894007084766683e-01
7.219219219219219212e+02 6.584736143831895205e-01
7.225225225225225358e+02 6.589545995224325159e-01
7.231231231231231504e+02 6.594323713427056033e-01
7.237237237237236513e+02 6.599069450352255117e-01
7.243243243243243796e+02 6.603783357644189556e-01
7.249249249249248805e+02 6.608465586664595826e-01
7.255255255255256088e+02 6.613116288478479987e-01
7.261261261261261097e+02 6.617735613840368680e-01
7.267267267267267243e+02 6.622323713181028637e-01
7.273273273273273389e+02 6.626880736594559229e-01
7.279279279279279535e+02 6.631406833825935765e-01
7.285285285285285681e+02 6.635902154258930263e-01
7.291291291291290690e+02 6.640366846904467435e-01
7.297297297297297973e+02 6.644801060389307068e-01
7.303303303303302982e+02 6.649204942945154961e-01
7.309309309309309128e+02 6.653578642398128018e-01
7.315315315315315274e+02 6.657922306158582382e-01
7.321321321321321420e+02 6.662236081211256877e-01
7.327327327327327566e+02 6.666520114105826122e-01
7.333333333333332575e+02 6.670774550947751180e-01
7.339339339339339858e+02 6.674999537389428861e-01
7.345345345345344867e+02 6.679195218621731822e-01
7.351351351351352150e+02 6.683361739365815124e-01
7.357357357357357159e+02 6.687499243865210330e-01
7.363363363363363305e+02 6.691607875878280431e-01
7.369369369369369451e+02 6.695687778670896817e-01
7.375375375375375597e+02 6.699739095009469292e-01
7.381381381381381743e+02 6.703761967154164836e-01
7.387387387387386752e+02 6.707756536852509388e-01
7.393393393393394035e+02 6.711722945333137291e-01
7.399399399399399044e+02 6.715661333299891567e-01
7.405405405405405190e+02 6.719571840926127360e-01
7.411411411411411336e+02 6.723454607849260745e-01
7.417417417417417482e+02 6.727309773165569551e-01
7.423423423423423628e+02 6.731137475425255090e-01
7.429429429429428637e+02 6.734937852627654875e-01
7.435435435435435920e+02 6.738711042216768421e-01
7.441441441441440929e+02 6.742457181076899619e-01
7.447447447447448212e+02 6.746176405528638842e-01
7.453453453453453221e+02 6.749868851324912766e-01
7.459459459459459367e+02 6.753534653647341734e-01
7.465465465465465513e+02 6.757173947102722567e-01
7.471471471471471659e+02 6.760786865719752292e-01
7.477477477477477805e+02 6.764373542945893991e-01
7.483483483483482814e+02 6.767934111644479112e-01
7.489489489489490097e+02 6.771468704091904156e-01
7.495495495495495106e+02 6.774977451975090492e-01
